Order ID,Order Date,Requested Delivery Date,Actual Delivery Date,Days of Delay,Quantity Ordered,Quantity Delivered,Carrier Name,Carrier ID,Loading Location,Unloading Location,Cost on the Route,SKU Number,Customer ID,Customer Name,Category of Product,Availability of Product,Price of Product
6343,2042-07-12,2042-07-19,2042-07-21,0,516,516,Carrier D,CAR004,Warehouse A,Warehouse C,238,SKU789,CU003,Company D,Fruit Juice,In Stock,4.16
6344,2042-07-13,2042-07-18,2042-07-18,0,111,102,Carrier D,CAR005,Warehouse B,Warehouse E,150,SKU647,CU006,Company B,Beverage,In Stock,1.55
6345,2042-07-14,2042-07-18,2042-07-18,0,367,367,Carrier B,CAR003,Warehouse F,Warehouse G,183,SKU804,CU006,Company D,Coffee,In Stock,3.33
6346,2042-07-15,2042-07-20,2042-07-20,0,178,133,Carrier C,CAR003,Warehouse E,Warehouse G,117,SKU845,CU006,Company C,Tea,In Stock,3.21
6347,2042-07-16,2042-07-20,2042-07-22,0,138,138,Carrier D,CAR002,Warehouse C,Warehouse B,189,SKU662,CU006,Company F,Fruit Juice,In Stock,2.79
6348,2042-07-17,2042-07-22,2042-07-24,2,254,222,Carrier B,CAR002,Warehouse B,Warehouse E,168,SKU205,CU002,Company F,Beverage,In Stock,2.59
6349,2042-07-18,2042-07-25,2042-07-25,0,396,396,Carrier A,CAR002,Warehouse B,Warehouse F,266,SKU625,CU010,Company C,Dairy,Out of Stock,2.73
6350,2042-07-19,2042-07-23,2042-07-24,1,146,137,Carrier E,CAR002,Warehouse E,Warehouse F,268,SKU897,CU007,Company D,Snack,In Stock,3.05
6351,2042-07-20,2042-07-24,2042-07-26,0,363,363,Carrier A,CAR001,Warehouse B,Warehouse C,100,SKU779,CU007,Company F,Beverage,In Stock,4.43
6352,2042-07-21,2042-07-27,2042-07-27,0,319,309,Carrier D,CAR001,Warehouse C,Warehouse E,118,SKU871,CU007,Company D,Coffee,In Stock,3.39
6353,2042-07-22,2042-07-27,2042-07-29,0,613,613,Carrier B,CAR005,Warehouse C,Warehouse F,290,SKU828,CU007,Company A,Coffee,In Stock,3.9
6354,2042-07-23,2042-07-28,2042-07-28,0,681,641,Carrier E,CAR002,Warehouse A,Warehouse F,275,SKU904,CU008,Company A,Beverage,In Stock,4.27
6355,2042-07-24,2042-07-30,2042-07-31,0,306,306,Carrier E,CAR002,Warehouse A,Warehouse C,261,SKU147,CU007,Company C,Snack,In Stock,2.18
6356,2042-07-25,2042-07-28,2042-07-28,0,418,375,Carrier E,CAR002,Warehouse E,Warehouse G,173,SKU565,CU002,Company C,Dairy,In Stock,4.45
6357,2042-07-26,2042-08-02,2042-08-04,0,286,286,Carrier A,CAR003,Warehouse F,Warehouse E,186,SKU419,CU001,Company C,Fruit Juice,In Stock,3.54
6358,2042-07-27,2042-08-03,2042-08-05,2,192,166,Carrier B,CAR004,Warehouse D,Warehouse F,135,SKU290,CU007,Company B,Tea,In Stock,2.64
6359,2042-07-28,2042-07-31,2042-08-01,0,583,583,Carrier D,CAR001,Warehouse A,Warehouse D,107,SKU694,CU007,Company C,Tea,In Stock,2.43
6360,2042-07-29,2042-08-03,2042-08-05,2,498,469,Carrier D,CAR003,Warehouse F,Warehouse B,279,SKU556,CU008,Company F,Fruit Juice,In Stock,4.31
6361,2042-07-30,2042-08-06,2042-08-08,0,538,538,Carrier D,CAR005,Warehouse D,Warehouse B,188,SKU500,CU002,Company F,Fruit Juice,Out of Stock,3.51
6362,2042-07-31,2042-08-04,2042-08-04,0,555,519,Carrier D,CAR005,Warehouse B,Warehouse B,229,SKU614,CU003,Company F,Fruit Juice,In Stock,3.88
6363,2042-08-01,2042-08-05,2042-08-06,0,614,614,Carrier C,CAR004,Warehouse A,Warehouse D,209,SKU114,CU007,Company E,Dairy,In Stock,4.42
6364,2042-08-02,2042-08-06,2042-08-07,1,194,182,Carrier A,CAR001,Warehouse C,Warehouse B,200,SKU904,CU008,Company A,Tea,In Stock,2.63
6365,2042-08-03,2042-08-06,2042-08-08,0,247,247,Carrier C,CAR003,Warehouse E,Warehouse E,142,SKU296,CU010,Company F,Coffee,In Stock,2.15
6366,2042-08-04,2042-08-11,2042-08-11,0,594,575,Carrier B,CAR001,Warehouse D,Warehouse D,234,SKU301,CU008,Company E,Fruit Juice,In Stock,3.55
6367,2042-08-05,2042-08-09,2042-08-09,0,218,218,Carrier E,CAR002,Warehouse A,Warehouse G,104,SKU576,CU005,Company F,Fruit Juice,In Stock,2.14
6368,2042-08-06,2042-08-13,2042-08-13,0,316,279,Carrier A,CAR004,Warehouse C,Warehouse B,271,SKU494,CU009,Company E,Dairy,In Stock,1.73
6369,2042-08-07,2042-08-13,2042-08-15,0,411,411,Carrier B,CAR003,Warehouse B,Warehouse G,200,SKU576,CU007,Company B,Snack,In Stock,4.12
6370,2042-08-08,2042-08-13,2042-08-14,1,450,403,Carrier E,CAR001,Warehouse C,Warehouse B,230,SKU911,CU005,Company A,Coffee,Out of Stock,3.8
6371,2042-08-09,2042-08-13,2042-08-14,0,548,548,Carrier D,CAR004,Warehouse C,Warehouse F,188,SKU869,CU010,Company B,Coffee,In Stock,3.94
6372,2042-08-10,2042-08-16,2042-08-18,2,505,500,Carrier C,CAR005,Warehouse C,Warehouse C,129,SKU934,CU007,Company D,Tea,In Stock,1.98
6373,2042-08-11,2042-08-15,2042-08-15,0,194,194,Carrier D,CAR002,Warehouse E,Warehouse B,271,SKU492,CU006,Company E,Beverage,In Stock,3.73
6374,2042-08-12,2042-08-17,2042-08-18,1,414,406,Carrier B,CAR004,Warehouse E,Warehouse E,108,SKU676,CU006,Company A,Tea,In Stock,3.33
6375,2042-08-13,2042-08-17,2042-08-17,0,536,536,Carrier D,CAR004,Warehouse F,Warehouse B,110,SKU482,CU010,Company F,Fruit Juice,In Stock,3.23
6376,2042-08-14,2042-08-17,2042-08-17,0,215,175,Carrier C,CAR005,Warehouse A,Warehouse D,110,SKU468,CU008,Company F,Coffee,In Stock,3.4
6377,2042-08-15,2042-08-21,2042-08-23,0,285,285,Carrier B,CAR002,Warehouse C,Warehouse B,159,SKU170,CU010,Company A,Coffee,In Stock,1.87
6378,2042-08-16,2042-08-19,2042-08-21,2,485,483,Carrier D,CAR004,Warehouse A,Warehouse F,178,SKU554,CU004,Company D,Snack,In Stock,2.27
6379,2042-08-17,2042-08-24,2042-08-24,0,288,288,Carrier D,CAR005,Warehouse A,Warehouse C,265,SKU123,CU008,Company E,Fruit Juice,Out of Stock,2.06
6380,2042-08-18,2042-08-21,2042-08-22,1,370,337,Carrier C,CAR002,Warehouse E,Warehouse G,114,SKU791,CU009,Company F,Beverage,In Stock,4.42
6381,2042-08-19,2042-08-26,2042-08-27,0,136,136,Carrier D,CAR005,Warehouse C,Warehouse G,111,SKU331,CU006,Company B,Dairy,In Stock,1.5
6382,2042-08-20,2042-08-27,2042-08-29,2,235,195,Carrier C,CAR002,Warehouse A,Warehouse C,144,SKU299,CU003,Company B,Beverage,In Stock,3.98
6383,2042-08-21,2042-08-28,2042-08-30,0,407,407,Carrier D,CAR005,Warehouse B,Warehouse G,211,SKU678,CU005,Company A,Tea,In Stock,2.64
6384,2042-08-22,2042-08-29,2042-08-29,0,480,476,Carrier A,CAR002,Warehouse E,Warehouse E,163,SKU979,CU005,Company E,Snack,In Stock,2.47
6385,2042-08-23,2042-08-30,2042-08-31,0,356,356,Carrier A,CAR003,Warehouse A,Warehouse D,214,SKU576,CU007,Company B,Dairy,In Stock,1.73
6386,2042-08-24,2042-08-29,2042-08-31,2,590,543,Carrier E,CAR005,Warehouse E,Warehouse B,236,SKU584,CU009,Company E,Dairy,In Stock,3.66
6387,2042-08-25,2042-08-29,2042-08-31,0,610,610,Carrier A,CAR004,Warehouse D,Warehouse C,166,SKU783,CU007,Company C,Tea,In Stock,3.14
6388,2042-08-26,2042-09-02,2042-09-04,2,313,293,Carrier C,CAR002,Warehouse F,Warehouse B,119,SKU258,CU002,Company B,Tea,In Stock,3.41
6389,2042-08-27,2042-09-03,2042-09-03,0,547,547,Carrier A,CAR003,Warehouse C,Warehouse E,253,SKU313,CU004,Company C,Snack,In Stock,1.81
6390,2042-08-28,2042-08-31,2042-08-31,0,419,407,Carrier D,CAR002,Warehouse B,Warehouse E,278,SKU992,CU009,Company D,Fruit Juice,In Stock,2.86
6391,2042-08-29,2042-09-01,2042-09-01,0,504,504,Carrier A,CAR004,Warehouse A,Warehouse C,285,SKU411,CU004,Company B,Fruit Juice,In Stock,3.72
6392,2042-08-30,2042-09-04,2042-09-04,0,237,203,Carrier B,CAR004,Warehouse F,Warehouse E,227,SKU352,CU009,Company B,Fruit Juice,In Stock,2.13
6393,2042-08-31,2042-09-03,2042-09-03,0,81,81,Carrier E,CAR005,Warehouse D,Warehouse E,177,SKU420,CU004,Company B,Beverage,In Stock,3.26
6394,2042-09-01,2042-09-04,2042-09-04,0,696,665,Carrier C,CAR003,Warehouse F,Warehouse C,241,SKU395,CU008,Company F,Dairy,In Stock,2.69
6395,2042-09-02,2042-09-08,2042-09-10,0,596,596,Carrier E,CAR003,Warehouse D,Warehouse B,205,SKU745,CU009,Company D,Coffee,In Stock,1.84
6396,2042-09-03,2042-09-07,2042-09-08,1,699,683,Carrier A,CAR001,Warehouse B,Warehouse E,288,SKU439,CU009,Company B,Snack,In Stock,3.0
6397,2042-09-04,2042-09-09,2042-09-11,0,106,106,Carrier C,CAR005,Warehouse D,Warehouse F,224,SKU304,CU008,Company B,Beverage,In Stock,3.89
6398,2042-09-05,2042-09-08,2042-09-10,2,421,407,Carrier D,CAR005,Warehouse A,Warehouse E,197,SKU954,CU001,Company C,Beverage,In Stock,4.36
6399,2042-09-06,2042-09-13,2042-09-13,0,516,516,Carrier A,CAR005,Warehouse F,Warehouse B,209,SKU753,CU002,Company E,Coffee,In Stock,2.44
6400,2042-09-07,2042-09-11,2042-09-11,0,308,288,Carrier A,CAR003,Warehouse F,Warehouse E,106,SKU466,CU003,Company A,Beverage,In Stock,1.59
6401,2042-09-08,2042-09-15,2042-09-15,0,193,193,Carrier B,CAR004,Warehouse D,Warehouse B,265,SKU233,CU003,Company F,Coffee,In Stock,3.38
6402,2042-09-09,2042-09-15,2042-09-17,2,158,113,Carrier C,CAR005,Warehouse B,Warehouse F,196,SKU597,CU009,Company A,Coffee,Out of Stock,4.43
6403,2042-09-10,2042-09-15,2042-09-16,0,185,185,Carrier B,CAR004,Warehouse C,Warehouse G,113,SKU155,CU003,Company B,Fruit Juice,In Stock,3.91
6404,2042-09-11,2042-09-14,2042-09-16,2,375,336,Carrier E,CAR005,Warehouse D,Warehouse C,144,SKU244,CU008,Company E,Snack,In Stock,2.25
6405,2042-09-12,2042-09-18,2042-09-20,0,579,579,Carrier A,CAR001,Warehouse D,Warehouse C,177,SKU790,CU006,Company D,Coffee,In Stock,4.16
6406,2042-09-13,2042-09-20,2042-09-22,2,285,251,Carrier E,CAR002,Warehouse D,Warehouse G,254,SKU828,CU003,Company F,Tea,In Stock,1.8
6407,2042-09-14,2042-09-19,2042-09-21,0,382,382,Carrier B,CAR003,Warehouse E,Warehouse C,139,SKU351,CU005,Company F,Dairy,Out of Stock,1.91
6408,2042-09-15,2042-09-22,2042-09-24,2,637,604,Carrier D,CAR001,Warehouse D,Warehouse E,107,SKU768,CU008,Company E,Beverage,In Stock,4.16
6409,2042-09-16,2042-09-22,2042-09-24,0,97,97,Carrier B,CAR002,Warehouse C,Warehouse F,182,SKU393,CU003,Company E,Beverage,In Stock,3.21
6410,2042-09-17,2042-09-20,2042-09-21,1,542,513,Carrier A,CAR002,Warehouse A,Warehouse G,176,SKU311,CU002,Company C,Dairy,In Stock,1.63
6411,2042-09-18,2042-09-21,2042-09-22,0,322,322,Carrier D,CAR005,Warehouse A,Warehouse D,171,SKU563,CU005,Company B,Tea,In Stock,3.92
6412,2042-09-19,2042-09-26,2042-09-27,1,628,580,Carrier E,CAR003,Warehouse A,Warehouse E,225,SKU405,CU008,Company C,Tea,In Stock,1.78
6413,2042-09-20,2042-09-27,2042-09-29,0,381,381,Carrier B,CAR001,Warehouse B,Warehouse G,208,SKU784,CU010,Company A,Coffee,In Stock,4.39
6414,2042-09-21,2042-09-24,2042-09-24,0,555,548,Carrier D,CAR005,Warehouse B,Warehouse F,299,SKU983,CU010,Company B,Snack,In Stock,3.5
6415,2042-09-22,2042-09-25,2042-09-26,0,654,654,Carrier E,CAR004,Warehouse E,Warehouse E,167,SKU465,CU003,Company A,Tea,In Stock,2.1
6416,2042-09-23,2042-09-27,2042-09-29,2,476,441,Carrier A,CAR002,Warehouse A,Warehouse E,108,SKU746,CU003,Company C,Coffee,In Stock,4.21
6417,2042-09-24,2042-09-27,2042-09-29,0,458,458,Carrier C,CAR003,Warehouse A,Warehouse E,284,SKU228,CU002,Company F,Tea,In Stock,2.15
6418,2042-09-25,2042-09-30,2042-10-02,2,565,561,Carrier A,CAR001,Warehouse D,Warehouse G,291,SKU329,CU009,Company B,Dairy,In Stock,2.74
6419,2042-09-26,2042-09-29,2042-09-30,0,648,648,Carrier C,CAR002,Warehouse B,Warehouse D,181,SKU332,CU007,Company C,Fruit Juice,In Stock,2.27
6420,2042-09-27,2042-10-04,2042-10-04,0,494,450,Carrier C,CAR003,Warehouse B,Warehouse F,275,SKU470,CU001,Company D,Dairy,In Stock,2.59
6421,2042-09-28,2042-10-04,2042-10-05,0,381,381,Carrier B,CAR001,Warehouse D,Warehouse B,272,SKU967,CU007,Company E,Beverage,In Stock,3.73
6422,2042-09-29,2042-10-02,2042-10-04,2,352,326,Carrier D,CAR004,Warehouse A,Warehouse C,218,SKU218,CU004,Company B,Tea,In Stock,3.38
6423,2042-09-30,2042-10-03,2042-10-05,0,383,383,Carrier E,CAR003,Warehouse C,Warehouse G,215,SKU684,CU002,Company D,Dairy,In Stock,2.27
6424,2042-10-01,2042-10-06,2042-10-06,0,690,645,Carrier B,CAR002,Warehouse C,Warehouse G,189,SKU213,CU003,Company C,Snack,In Stock,4.31
6425,2042-10-02,2042-10-09,2042-10-11,0,182,182,Carrier E,CAR004,Warehouse A,Warehouse G,132,SKU587,CU003,Company A,Tea,In Stock,2.7
6426,2042-10-03,2042-10-08,2042-10-10,2,594,592,Carrier A,CAR002,Warehouse D,Warehouse C,188,SKU901,CU006,Company C,Coffee,In Stock,2.51
6427,2042-10-04,2042-10-11,2042-10-11,0,361,361,Carrier C,CAR003,Warehouse E,Warehouse G,280,SKU521,CU008,Company D,Coffee,In Stock,2.48
6428,2042-10-05,2042-10-12,2042-10-13,1,649,624,Carrier D,CAR001,Warehouse D,Warehouse E,105,SKU463,CU008,Company D,Dairy,In Stock,2.85
6429,2042-10-06,2042-10-13,2042-10-14,0,426,426,Carrier B,CAR003,Warehouse F,Warehouse D,268,SKU180,CU003,Company F,Fruit Juice,In Stock,2.48
6430,2042-10-07,2042-10-12,2042-10-14,2,319,279,Carrier A,CAR004,Warehouse D,Warehouse E,243,SKU932,CU005,Company F,Beverage,In Stock,2.45
6431,2042-10-08,2042-10-12,2042-10-13,0,669,669,Carrier B,CAR004,Warehouse D,Warehouse F,273,SKU113,CU009,Company C,Beverage,In Stock,2.74
6432,2042-10-09,2042-10-16,2042-10-18,2,160,129,Carrier E,CAR001,Warehouse F,Warehouse F,181,SKU599,CU005,Company C,Dairy,In Stock,2.34
6433,2042-10-10,2042-10-15,2042-10-15,0,182,182,Carrier A,CAR005,Warehouse A,Warehouse D,211,SKU258,CU004,Company E,Beverage,In Stock,4.42
6434,2042-10-11,2042-10-14,2042-10-16,2,540,538,Carrier D,CAR002,Warehouse B,Warehouse F,178,SKU497,CU009,Company D,Beverage,In Stock,3.79
6435,2042-10-12,2042-10-15,2042-10-15,0,69,69,Carrier A,CAR005,Warehouse F,Warehouse F,134,SKU914,CU007,Company D,Beverage,In Stock,2.61
6436,2042-10-13,2042-10-16,2042-10-16,0,607,579,Carrier D,CAR002,Warehouse D,Warehouse B,139,SKU585,CU007,Company D,Beverage,In Stock,1.9
6437,2042-10-14,2042-10-21,2042-10-22,0,80,80,Carrier B,CAR003,Warehouse F,Warehouse G,228,SKU198,CU007,Company F,Fruit Juice,In Stock,1.54
6438,2042-10-15,2042-10-21,2042-10-23,2,134,88,Carrier B,CAR004,Warehouse D,Warehouse E,180,SKU244,CU004,Company D,Coffee,In Stock,2.57
6439,2042-10-16,2042-10-22,2042-10-22,0,244,244,Carrier B,CAR003,Warehouse A,Warehouse D,186,SKU645,CU004,Company C,Tea,In Stock,1.78
6440,2042-10-17,2042-10-21,2042-10-22,1,616,599,Carrier B,CAR005,Warehouse D,Warehouse B,222,SKU241,CU007,Company B,Beverage,Out of Stock,1.62
6441,2042-10-18,2042-10-25,2042-10-25,0,229,229,Carrier C,CAR002,Warehouse C,Warehouse C,161,SKU451,CU008,Company C,Coffee,In Stock,4.09
6442,2042-10-19,2042-10-25,2042-10-25,0,422,415,Carrier A,CAR004,Warehouse E,Warehouse F,287,SKU956,CU006,Company F,Tea,Out of Stock,2.16
6443,2042-10-20,2042-10-23,2042-10-25,0,119,119,Carrier D,CAR005,Warehouse E,Warehouse D,224,SKU247,CU003,Company A,Beverage,In Stock,2.22
6444,2042-10-21,2042-10-24,2042-10-26,2,235,210,Carrier B,CAR002,Warehouse F,Warehouse E,110,SKU943,CU003,Company C,Coffee,Out of Stock,1.95
6445,2042-10-22,2042-10-25,2042-10-26,0,562,562,Carrier E,CAR004,Warehouse B,Warehouse C,206,SKU818,CU006,Company D,Snack,Out of Stock,2.55
6446,2042-10-23,2042-10-30,2042-11-01,2,267,228,Carrier B,CAR002,Warehouse C,Warehouse E,112,SKU167,CU008,Company A,Dairy,In Stock,1.59
6447,2042-10-24,2042-10-29,2042-10-29,0,330,330,Carrier B,CAR005,Warehouse D,Warehouse E,159,SKU793,CU003,Company C,Dairy,Out of Stock,3.1
6448,2042-10-25,2042-10-29,2042-10-29,0,296,251,Carrier C,CAR001,Warehouse A,Warehouse B,248,SKU223,CU002,Company E,Fruit Juice,In Stock,3.85
6449,2042-10-26,2042-11-02,2042-11-04,0,221,221,Carrier A,CAR003,Warehouse F,Warehouse E,160,SKU818,CU001,Company D,Fruit Juice,In Stock,1.81
6450,2042-10-27,2042-10-30,2042-11-01,2,282,236,Carrier A,CAR004,Warehouse C,Warehouse E,126,SKU429,CU008,Company A,Tea,In Stock,1.93
6451,2042-10-28,2042-11-04,2042-11-04,0,256,256,Carrier A,CAR003,Warehouse D,Warehouse B,220,SKU144,CU008,Company F,Snack,Out of Stock,1.75
6452,2042-10-29,2042-11-01,2042-11-03,2,486,448,Carrier C,CAR002,Warehouse E,Warehouse C,117,SKU195,CU005,Company B,Tea,In Stock,3.38
6453,2042-10-30,2042-11-03,2042-11-05,0,253,253,Carrier D,CAR002,Warehouse A,Warehouse F,284,SKU682,CU007,Company E,Fruit Juice,In Stock,3.73
6454,2042-10-31,2042-11-07,2042-11-09,2,639,639,Carrier B,CAR005,Warehouse D,Warehouse B,240,SKU385,CU009,Company F,Beverage,In Stock,1.9
6455,2042-11-01,2042-11-05,2042-11-06,0,164,164,Carrier C,CAR004,Warehouse E,Warehouse C,299,SKU499,CU001,Company E,Snack,In Stock,3.16
6456,2042-11-02,2042-11-05,2042-11-07,2,193,169,Carrier C,CAR003,Warehouse C,Warehouse F,256,SKU370,CU006,Company E,Snack,In Stock,2.55
6457,2042-11-03,2042-11-06,2042-11-06,0,219,219,Carrier C,CAR004,Warehouse B,Warehouse F,160,SKU318,CU005,Company D,Tea,In Stock,2.83
6458,2042-11-04,2042-11-11,2042-11-12,1,211,182,Carrier D,CAR002,Warehouse C,Warehouse F,118,SKU170,CU007,Company B,Dairy,In Stock,2.81
6459,2042-11-05,2042-11-11,2042-11-11,0,395,395,Carrier D,CAR003,Warehouse E,Warehouse D,217,SKU898,CU004,Company D,Beverage,In Stock,2.75
6460,2042-11-06,2042-11-12,2042-11-14,2,592,567,Carrier E,CAR001,Warehouse A,Warehouse B,112,SKU425,CU005,Company B,Coffee,In Stock,2.11
6461,2042-11-07,2042-11-11,2042-11-12,0,193,193,Carrier D,CAR001,Warehouse A,Warehouse B,299,SKU957,CU001,Company C,Tea,In Stock,3.08
6462,2042-11-08,2042-11-15,2042-11-17,2,623,578,Carrier B,CAR004,Warehouse C,Warehouse D,172,SKU259,CU001,Company F,Beverage,In Stock,2.18
6463,2042-11-09,2042-11-14,2042-11-16,0,488,488,Carrier A,CAR002,Warehouse E,Warehouse E,289,SKU225,CU005,Company D,Coffee,In Stock,4.34
6464,2042-11-10,2042-11-13,2042-11-15,2,169,166,Carrier B,CAR002,Warehouse D,Warehouse D,199,SKU624,CU002,Company D,Beverage,Out of Stock,1.61
6465,2042-11-11,2042-11-14,2042-11-16,0,499,499,Carrier D,CAR005,Warehouse C,Warehouse G,158,SKU192,CU009,Company B,Snack,In Stock,3.62
6466,2042-11-12,2042-11-18,2042-11-19,1,127,92,Carrier A,CAR002,Warehouse F,Warehouse F,136,SKU629,CU008,Company A,Snack,In Stock,1.6
6467,2042-11-13,2042-11-20,2042-11-21,0,365,365,Carrier E,CAR003,Warehouse E,Warehouse D,151,SKU302,CU007,Company E,Dairy,In Stock,2.67
6468,2042-11-14,2042-11-17,2042-11-17,0,402,373,Carrier E,CAR002,Warehouse B,Warehouse E,118,SKU626,CU008,Company F,Beverage,In Stock,3.67
6469,2042-11-15,2042-11-18,2042-11-19,0,638,638,Carrier D,CAR005,Warehouse C,Warehouse B,220,SKU235,CU006,Company E,Tea,In Stock,4.25
6470,2042-11-16,2042-11-19,2042-11-20,1,600,554,Carrier C,CAR004,Warehouse E,Warehouse C,103,SKU443,CU007,Company D,Coffee,In Stock,2.86
6471,2042-11-17,2042-11-21,2042-11-21,0,84,84,Carrier E,CAR003,Warehouse D,Warehouse B,167,SKU203,CU006,Company E,Fruit Juice,In Stock,4.07
6472,2042-11-18,2042-11-21,2042-11-22,1,611,587,Carrier B,CAR001,Warehouse C,Warehouse E,183,SKU224,CU002,Company D,Dairy,In Stock,3.0
6473,2042-11-19,2042-11-24,2042-11-24,0,345,345,Carrier C,CAR004,Warehouse D,Warehouse C,122,SKU969,CU001,Company C,Snack,In Stock,2.43
6474,2042-11-20,2042-11-23,2042-11-24,1,436,404,Carrier A,CAR001,Warehouse F,Warehouse C,118,SKU484,CU005,Company C,Beverage,In Stock,2.07
6475,2042-11-21,2042-11-27,2042-11-28,0,212,212,Carrier A,CAR002,Warehouse C,Warehouse G,276,SKU866,CU005,Company C,Fruit Juice,Out of Stock,4.1
6476,2042-11-22,2042-11-26,2042-11-26,0,572,555,Carrier B,CAR001,Warehouse F,Warehouse G,272,SKU729,CU010,Company E,Fruit Juice,In Stock,2.13
6477,2042-11-23,2042-11-28,2042-11-28,0,396,396,Carrier B,CAR001,Warehouse B,Warehouse B,162,SKU792,CU002,Company A,Snack,In Stock,3.75
6478,2042-11-24,2042-11-29,2042-12-01,2,146,122,Carrier B,CAR003,Warehouse B,Warehouse D,178,SKU741,CU010,Company A,Fruit Juice,In Stock,3.34
6479,2042-11-25,2042-11-30,2042-11-30,0,92,92,Carrier C,CAR004,Warehouse E,Warehouse G,159,SKU235,CU005,Company C,Fruit Juice,In Stock,2.34
6480,2042-11-26,2042-12-03,2042-12-03,0,162,149,Carrier D,CAR005,Warehouse D,Warehouse B,112,SKU666,CU009,Company F,Fruit Juice,In Stock,3.78
6481,2042-11-27,2042-12-04,2042-12-05,0,86,86,Carrier D,CAR002,Warehouse D,Warehouse F,167,SKU872,CU005,Company E,Fruit Juice,In Stock,4.42
6482,2042-11-28,2042-12-02,2042-12-04,2,159,134,Carrier D,CAR003,Warehouse C,Warehouse B,109,SKU539,CU001,Company D,Coffee,In Stock,3.11
6483,2042-11-29,2042-12-06,2042-12-06,0,336,336,Carrier D,CAR003,Warehouse C,Warehouse F,143,SKU862,CU010,Company E,Tea,In Stock,2.88
6484,2042-11-30,2042-12-07,2042-12-09,2,685,646,Carrier A,CAR004,Warehouse A,Warehouse G,205,SKU867,CU004,Company B,Dairy,In Stock,2.1
6485,2042-12-01,2042-12-07,2042-12-09,0,135,135,Carrier D,CAR001,Warehouse C,Warehouse C,106,SKU395,CU010,Company D,Fruit Juice,In Stock,3.79
6486,2042-12-02,2042-12-09,2042-12-10,1,495,493,Carrier B,CAR003,Warehouse B,Warehouse G,172,SKU229,CU005,Company F,Tea,In Stock,2.99
6487,2042-12-03,2042-12-06,2042-12-08,0,380,380,Carrier C,CAR003,Warehouse D,Warehouse E,193,SKU219,CU006,Company D,Fruit Juice,In Stock,3.78
6488,2042-12-04,2042-12-08,2042-12-09,1,489,444,Carrier B,CAR005,Warehouse E,Warehouse D,218,SKU704,CU005,Company A,Tea,In Stock,2.13
6489,2042-12-05,2042-12-10,2042-12-10,0,648,648,Carrier E,CAR003,Warehouse B,Warehouse G,198,SKU567,CU003,Company C,Snack,In Stock,2.18
6490,2042-12-06,2042-12-10,2042-12-10,0,377,341,Carrier A,CAR005,Warehouse D,Warehouse E,165,SKU420,CU008,Company B,Tea,In Stock,4.1
6491,2042-12-07,2042-12-14,2042-12-14,0,543,543,Carrier B,CAR004,Warehouse A,Warehouse D,250,SKU787,CU005,Company B,Dairy,In Stock,2.57
6492,2042-12-08,2042-12-12,2042-12-14,2,470,462,Carrier C,CAR005,Warehouse F,Warehouse E,157,SKU587,CU006,Company E,Fruit Juice,Out of Stock,1.95
6493,2042-12-09,2042-12-12,2042-12-13,0,152,152,Carrier D,CAR003,Warehouse B,Warehouse G,177,SKU169,CU010,Company E,Beverage,Out of Stock,2.06
6494,2042-12-10,2042-12-13,2042-12-13,0,333,324,Carrier C,CAR003,Warehouse B,Warehouse C,115,SKU802,CU003,Company F,Beverage,In Stock,1.77
6495,2042-12-11,2042-12-15,2042-12-15,0,196,196,Carrier D,CAR002,Warehouse F,Warehouse C,266,SKU427,CU008,Company F,Beverage,In Stock,2.21
6496,2042-12-12,2042-12-16,2042-12-18,2,562,538,Carrier A,CAR002,Warehouse F,Warehouse F,171,SKU805,CU008,Company B,Snack,In Stock,3.01
6497,2042-12-13,2042-12-18,2042-12-20,0,120,120,Carrier B,CAR004,Warehouse F,Warehouse D,105,SKU255,CU003,Company E,Beverage,In Stock,2.22
6498,2042-12-14,2042-12-19,2042-12-21,2,303,256,Carrier C,CAR003,Warehouse E,Warehouse D,252,SKU920,CU007,Company D,Fruit Juice,In Stock,3.53
6499,2042-12-15,2042-12-20,2042-12-22,0,128,128,Carrier C,CAR002,Warehouse C,Warehouse G,222,SKU881,CU003,Company E,Dairy,Out of Stock,3.52
6500,2042-12-16,2042-12-20,2042-12-21,1,552,526,Carrier B,CAR004,Warehouse C,Warehouse C,120,SKU819,CU004,Company B,Beverage,In Stock,2.89
6501,2042-12-17,2042-12-22,2042-12-22,0,670,670,Carrier E,CAR002,Warehouse B,Warehouse D,194,SKU921,CU006,Company B,Dairy,Out of Stock,2.71
6502,2042-12-18,2042-12-24,2042-12-25,1,600,555,Carrier D,CAR002,Warehouse B,Warehouse E,298,SKU421,CU002,Company F,Tea,In Stock,4.33
6503,2042-12-19,2042-12-22,2042-12-24,0,73,73,Carrier A,CAR001,Warehouse F,Warehouse E,133,SKU501,CU001,Company F,Beverage,In Stock,3.39
